# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = /home/jesper/dev/julia/ABDA2021/tmp/bernoulli_1.data.R
# init = 2 (Default)
# random
#   seed = 2667590549
# output
#   file = /home/jesper/dev/julia/ABDA2021/tmp/bernoulli_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-9.94805,1,0.985627,1,1,0,10.7719,0.103458
-7.81088,1,0.985627,1,3,0,9.63025,0.257064
-7.73964,1,0.985627,1,1,0,7.80881,0.274143
-8.16289,0.882528,0.985627,2,3,0,8.63334,0.206214
-8.10505,1,0.985627,1,1,0,8.25954,0.212655
-8.07397,1,0.985627,2,3,0,8.20703,0.216326
-8.00873,1,0.985627,1,1,0,8.14384,0.224603
-7.67795,0.973026,0.985627,2,3,0,8.21057,0.295746
-8.48528,0.773344,0.985627,2,3,0,9.05072,0.519757
-8.06743,1,0.985627,1,1,0,8.43954,0.465102
-7.86341,1,0.985627,1,1,0,8.0492,0.42799
-7.98484,0.958217,0.985627,1,1,0,8.04639,0.451427
-7.6566,0.993877,0.985627,1,3,0,7.96648,0.307564
-7.70113,0.994929,0.985627,2,3,0,7.70532,0.382667
-7.65404,0.990606,0.985627,2,3,0,7.75244,0.309395
-7.87022,0.950785,0.985627,1,3,0,7.87515,0.245713
-7.63817,0.954663,0.985627,2,3,0,8.19055,0.333023
-7.77291,0.964055,0.985627,1,3,0,7.78486,0.406081
-7.8174,0.984738,0.985627,1,1,0,7.85659,0.417525
-8.81884,0.701801,0.985627,1,1,0,8.82566,0.553719
-7.64186,1,0.985627,1,3,0,8.47412,0.345088
-7.64111,1,0.985627,2,3,0,7.64244,0.343827
-7.64111,0.4747,0.985627,1,3,0,9.98316,0.343827
-7.66551,0.992494,0.985627,1,3,0,7.67643,0.30205
-7.7479,0.90931,0.985627,2,3,0,8.164,0.398831
-7.7479,0.7411,0.985627,1,1,0,8.30282,0.398831
-7.65844,0.992982,0.985627,1,3,0,7.7728,0.306329
-7.64302,0.994505,0.985627,2,3,0,7.69067,0.320024
-7.64302,0.781483,0.985627,1,3,0,8.3381,0.320024
-7.66264,0.9939,0.985627,1,3,0,7.67487,0.363864
-7.81953,0.948518,0.985627,1,1,0,7.81974,0.418037
-7.68221,0.860158,0.985627,2,3,0,8.38424,0.374464
-7.78354,0.966235,0.985627,1,1,0,7.78885,0.408965
-8.68334,0.861226,0.985627,2,3,0,8.68722,0.540637
-7.74563,1,0.985627,1,1,0,8.35441,0.398133
-9.98308,0.536302,0.985627,1,3,0,9.99707,0.641543
-8.47649,0.80772,0.985627,1,3,0,11.4068,0.177649
-11.2474,0.81853,0.985627,2,3,0,11.7548,0.708831
-10.3442,1,0.985627,1,1,0,11.7444,0.66294
-9.7925,1,0.985627,1,1,0,10.8268,0.629367
-8.10954,1,0.985627,1,1,0,9.24171,0.471574
-7.72513,1,0.985627,1,1,0,7.98079,0.391495
-10.3608,0.378193,0.985627,2,3,0,11.8021,0.090718
-10.7059,0.961903,0.985627,1,1,0,11.0873,0.0815693
-7.74991,1,0.985627,2,3,0,9.92931,0.399439
-7.64701,0.998466,0.985627,2,3,0,7.76312,0.315412
-8.18296,0.874133,0.985627,1,3,0,8.23244,0.204087
-8.12787,1,0.985627,1,1,0,8.28632,0.210056
-8.41966,0.936137,0.985627,1,1,0,8.48776,0.182203
-8.79587,0.92704,0.985627,1,1,0,8.90167,0.15554
-7.64003,0.956619,0.985627,1,3,0,8.71648,0.341678
-8.00995,0.904342,0.985627,1,3,0,8.02739,0.455739
-7.91927,1,0.985627,2,3,0,8.06229,0.439383
-7.66913,0.99941,0.985627,2,3,0,7.94483,0.300087
-7.69505,0.971875,0.985627,2,3,0,7.82651,0.288589
-7.73118,0.989586,0.985627,1,1,0,7.74228,0.27657
-7.68277,1,0.985627,1,1,0,7.72355,0.293584
-7.73784,0.853018,0.985627,2,3,0,8.50131,0.395689
-7.67124,0.990451,0.985627,1,3,0,7.78609,0.298991
-7.70201,0.828641,0.985627,2,3,0,8.60846,0.383017
-7.83553,0.984414,0.985627,2,3,0,7.83996,0.252116
-7.67645,1,0.985627,1,1,0,7.78977,0.296446
-7.65921,1,0.985627,2,3,0,7.67514,0.30583
-8.00979,0.905583,0.985627,1,3,0,8.09979,0.455711
-7.71003,1,0.985627,2,3,0,7.99358,0.283214
-7.65519,1,0.985627,1,1,0,7.6941,0.308558
-7.65889,0.968377,0.985627,2,3,0,7.82859,0.306036
-7.65889,0.623684,0.985627,1,3,0,9.02373,0.306036
-7.63868,1,0.985627,1,3,0,7.6534,0.329
-7.64426,0.996786,0.985627,2,3,0,7.65408,0.348466
-9.59794,0.543973,0.985627,1,3,0,10.2425,0.116201
-7.75129,1,0.985627,2,3,0,9.13734,0.399856
-8.5869,0.751974,0.985627,1,3,0,9.12528,0.169395
-8.5869,0.866071,0.985627,1,1,0,9.2933,0.169395
-7.70953,1,0.985627,1,3,0,8.3901,0.283384
-8.02624,0.953197,0.985627,2,3,0,8.10732,0.458461
-7.79432,1,0.985627,2,3,0,7.96393,0.260618
-8.45952,0.883914,0.985627,1,3,0,8.46119,0.178985
-8.76065,0.941406,0.985627,1,1,0,8.88893,0.157735
-8.18535,1,0.985627,1,1,0,8.67468,0.203837
-7.64813,0.999867,0.985627,1,3,0,8.07418,0.314315
-8.54085,0.779294,0.985627,1,3,0,8.65798,0.525854
-9.159,0.804169,0.985627,1,1,0,9.40198,0.583274
-7.76649,0.599741,0.985627,2,3,0,11.2624,0.404286
-7.76649,0.953071,0.985627,1,1,0,7.88447,0.404286
-7.75241,1,0.985627,1,1,0,7.79783,0.400191
-8.05495,0.957866,0.985627,2,3,0,8.06853,0.463125
-7.63951,1,0.985627,1,3,0,7.93903,0.340415
-7.6441,0.998441,0.985627,2,3,0,7.64763,0.318629
-7.65429,0.998927,0.985627,2,3,0,7.65472,0.358051
-7.65958,0.99942,0.985627,2,3,0,7.66401,0.361868
-7.63841,0.982913,0.985627,2,3,0,7.73752,0.330367
-7.63883,0.999867,0.985627,1,1,0,7.63886,0.328401
-7.76241,0.96853,0.985627,1,3,0,7.77347,0.268115
-8.48243,0.814109,0.985627,1,3,0,8.80105,0.519439
-8.58168,0.965282,0.985627,1,1,0,8.86461,0.53021
-7.97472,1,0.985627,2,3,0,8.45223,0.229275
-8.72221,0.804579,0.985627,1,3,0,9.37461,0.544479
-9.02017,0.900416,0.985627,1,1,0,9.36172,0.571713
-8.20623,1,0.985627,2,3,0,8.82321,0.201683
-7.64663,0.976057,0.985627,1,3,0,8.17784,0.351187
-7.64663,0.600736,0.985627,2,3,0,9.68996,0.351187
-7.76466,0.970056,0.985627,1,3,0,7.76521,0.403768
-8.34283,0.816384,0.985627,1,1,0,8.34998,0.503104
-8.15946,0.860797,0.985627,1,3,0,9.20223,0.206583
-8.47513,0.932091,0.985627,1,1,0,8.54518,0.177755
-9.6412,0.806829,0.985627,1,1,0,9.65413,0.114513
-7.70488,0.972752,0.985627,1,3,0,9.38269,0.284989
-7.75622,0.995131,0.985627,2,3,0,7.76788,0.269691
-7.65268,0.991616,0.985627,1,3,0,7.77406,0.356773
-7.72528,0.976164,0.985627,1,1,0,7.72561,0.391546
-7.72528,0.786761,0.985627,1,1,0,8.17291,0.391546
-7.63892,0.981022,0.985627,2,3,0,7.81701,0.338615
-7.80545,0.956222,0.985627,1,3,0,7.81444,0.414602
-7.64702,0.993208,0.985627,2,3,0,7.84567,0.315398
-7.87909,0.936811,0.985627,1,3,0,7.92939,0.431315
-7.87909,0.807677,0.985627,1,1,0,8.30101,0.431315
-8.30728,0.859331,0.985627,1,1,0,8.34967,0.498684
-7.68439,1,0.985627,1,3,0,8.09332,0.375488
-8.99164,0.450096,0.985627,2,3,0,11.1117,0.144218
-8.99164,0.682675,0.985627,1,3,0,12.9397,0.144218
-7.66153,0.98065,0.985627,1,3,0,8.79111,0.304376
-7.64193,1,0.985627,1,1,0,7.65549,0.321607
-7.68299,0.672674,0.985627,2,3,0,9.58614,0.293491
-8.38701,0.819835,0.985627,1,3,0,8.56565,0.508441
-8.25627,1,0.985627,1,1,0,8.5389,0.492128
-8.75761,0.836509,0.985627,1,1,0,8.91654,0.547914
-8.02891,1,0.985627,1,1,0,8.56687,0.458901
-7.74051,1,0.985627,2,3,0,7.98632,0.2739
-7.65182,0.992511,0.985627,1,3,0,7.75777,0.356061
-7.71674,0.990128,0.985627,2,3,0,7.71711,0.388562
-7.6451,1,0.985627,1,3,0,7.69325,0.349474
-7.6451,0.630912,0.985627,1,3,0,9.13122,0.349474
-7.63948,1,0.985627,2,3,0,7.6443,0.326379
-7.63948,0.716651,0.985627,1,3,0,8.5414,0.326379
-7.63824,0.999949,0.985627,1,3,0,7.63946,0.334911
-7.63824,0.553143,0.985627,1,3,0,9.18185,0.334911
-7.7001,0.983383,0.985627,1,3,0,7.70904,0.286702
-7.72997,0.9914,0.985627,1,1,0,7.74332,0.276926
-7.72997,0.67735,0.985627,1,3,0,9.09818,0.276926
-7.73584,0.998327,0.985627,1,1,0,7.76186,0.275219
-8.37555,0.877073,0.985627,1,3,0,8.38362,0.185901
-8.933,0.964768,0.985627,2,3,0,9.00021,0.147464
-7.66588,0.934103,0.985627,1,3,0,8.96457,0.365848
-7.73144,0.991849,0.985627,2,3,0,7.73489,0.276492
-7.66475,1,0.985627,1,1,0,7.7131,0.30248
-8.01596,0.922429,0.985627,1,3,0,8.02562,0.223642
-8.28383,0.914647,0.985627,1,3,0,8.89684,0.495703
-7.99714,1,0.985627,1,1,0,8.27299,0.453558
-7.68768,0.789223,0.985627,2,3,0,8.8881,0.376985
-7.94864,0.91456,0.985627,1,3,0,8.11884,0.233056
-8.01692,0.982965,0.985627,1,1,0,8.08761,0.223516
-8.04043,0.994222,0.985627,1,1,0,8.13793,0.220478
-7.8916,0.704252,0.985627,2,3,0,10.5183,0.242042
-8.31449,0.90118,0.985627,1,1,0,8.32615,0.19128
-9.46946,0.797974,0.985627,1,1,0,9.47428,0.121425
-8.73473,1,0.985627,2,3,0,9.42894,0.159383
-7.64175,0.95708,0.985627,1,3,0,8.66804,0.344911
-8.02435,0.896807,0.985627,1,3,0,8.11462,0.222544
-7.6397,0.92909,0.985627,2,3,0,8.61019,0.325845
-7.65077,0.997399,0.985627,1,3,0,7.65078,0.311976
-7.63919,0.997859,0.985627,2,3,0,7.66159,0.339504
-8.71542,0.741698,0.985627,1,3,0,8.77608,0.543813
-7.64278,1,0.985627,1,3,0,8.47659,0.320349
-7.64551,0.999154,0.985627,1,1,0,7.64654,0.316982
-7.78291,0.964384,0.985627,2,3,0,7.85831,0.408797
-7.78291,0.704265,0.985627,1,1,0,8.42909,0.408797
-7.95717,0.98269,0.985627,2,3,0,7.95743,0.231799
-8.55192,0.948403,0.985627,2,3,0,8.59657,0.527045
-8.05633,1,0.985627,1,1,0,8.46858,0.463345
-8.46016,0.865981,0.985627,1,1,0,8.56084,0.516932
-8.1223,0.882943,0.985627,1,3,0,9.25529,0.210684
-7.77998,1,0.985627,2,3,0,8.03556,0.263871
-7.66512,1,0.985627,1,1,0,7.7464,0.30227
-8.26314,0.845103,0.985627,1,3,0,8.39384,0.493027
-8.15087,1,0.985627,1,1,0,8.38655,0.477653
-8.15087,0.927224,0.985627,1,1,0,8.43894,0.477653
-7.92525,1,0.985627,1,1,0,8.14338,0.440535
-7.72528,0.769723,0.985627,2,3,0,8.91189,0.391546
-7.89932,0.941725,0.985627,1,1,0,7.91212,0.435451
-8.60358,0.778815,0.985627,1,1,0,8.63717,0.532505
-8.44347,0.751172,0.985627,1,3,0,9.97613,0.180268
-7.73662,1,0.985627,2,3,0,8.27716,0.395299
-7.72476,1,0.985627,1,1,0,7.75963,0.391368
-7.65926,1,0.985627,1,1,0,7.7045,0.361648
-8.00565,0.912334,0.985627,1,3,0,8.00736,0.455011
-8.00565,0.439617,0.985627,1,1,0,9.52897,0.455011
-7.80588,1,0.985627,2,3,0,7.94649,0.258116
-11.2121,0.394017,0.985627,1,3,0,11.8476,0.0701126
-11.936,0.940105,0.985627,1,1,0,12.2725,0.0568756
-9.42954,0.955723,0.985627,1,3,0,11.6244,0.123117
-7.90907,1,0.985627,1,3,0,9.12303,0.239173
-7.68151,0.972839,0.985627,2,3,0,8.11513,0.294136
-8.14743,0.882635,0.985627,2,3,0,8.50654,0.20789
-7.83649,0.950641,0.985627,2,3,0,8.65311,0.251929
-7.81395,1,0.985627,1,1,0,7.87615,0.256427
-8.81975,0.824226,0.985627,1,3,0,8.83657,0.154082
-7.65203,1,0.985627,2,3,0,8.65086,0.356237
-7.64031,0.956982,0.985627,2,3,0,7.84509,0.342278
-10.1329,0.446857,0.985627,1,3,0,10.9821,0.0974813
-7.89659,1,0.985627,1,3,0,9.79037,0.241211
-8.0188,0.969312,0.985627,1,1,0,8.06673,0.223269
-8.62539,0.87052,0.985627,1,1,0,8.63885,0.166682
-9.49156,0.856575,0.985627,1,1,0,9.5468,0.120503
-7.73024,0.991807,0.985627,1,3,0,9.2152,0.276846
-8.00901,0.972466,0.985627,2,3,0,8.01005,0.224565
-7.87411,0.727727,0.985627,2,3,0,10.2506,0.245031
-7.67676,0.980578,0.985627,1,3,0,7.93003,0.371793
-8.19038,0.871977,0.985627,1,3,0,8.19129,0.48324
-7.71056,1,0.985627,2,3,0,8.23673,0.283035
-7.80445,0.968184,0.985627,2,3,0,7.93475,0.414353
-8.62949,0.740668,0.985627,2,3,0,9.31907,0.166398
-7.97822,1,0.985627,1,1,0,8.48529,0.228782
-8.27682,0.930853,0.985627,1,1,0,8.31535,0.194765
-8.27682,0.827438,0.985627,1,3,0,9.41007,0.194765
-7.76362,0.775935,0.985627,2,3,0,10.0197,0.403471
-7.95385,0.980903,0.985627,2,3,0,7.95553,0.232285
-8.04179,0.978242,0.985627,1,1,0,8.10972,0.220305
-8.26903,0.91926,0.985627,1,3,0,8.90986,0.493793
-7.91974,1,0.985627,1,1,0,8.20551,0.439473
-7.66827,1,0.985627,2,3,0,7.83437,0.367241
-7.73856,0.89881,0.985627,2,3,0,8.08621,0.395921
-7.63904,0.977138,0.985627,2,3,0,7.84706,0.339036
-7.85646,0.941599,0.985627,1,3,0,7.8975,0.248182
-7.85646,0.889682,0.985627,1,3,0,8.57474,0.248182
-8.27962,0.899499,0.985627,1,1,0,8.28698,0.1945
-7.85461,1,0.985627,1,1,0,8.18021,0.24852
-7.63845,0.95529,0.985627,2,3,0,8.18119,0.330132
-7.69053,0.981903,0.985627,2,3,0,7.73224,0.378247
-7.98665,0.950551,0.985627,2,3,0,8.01916,0.227605
-8.84366,0.822682,0.985627,1,1,0,8.84426,0.152644
-8.56739,1,0.985627,1,1,0,8.94326,0.170801
-7.74152,0.966958,0.985627,2,3,0,8.86051,0.27362
-7.87872,0.945738,0.985627,2,3,0,8.12678,0.431237
-9.702,0.524768,0.985627,1,1,0,9.70436,0.623343
-9.02098,1,0.985627,2,3,0,9.86346,0.571783
-8.36224,1,0.985627,2,3,0,8.82608,0.187047
-8.39336,0.993304,0.985627,1,1,0,8.568,0.18439
-8.97238,0.891319,0.985627,1,1,0,9.03891,0.145271
-11.3427,0.781776,0.985627,1,3,0,11.3521,0.0674791
-11.3997,0.994932,0.985627,1,1,0,11.9819,0.0663657
-11.4692,0.993921,0.985627,1,1,0,12.0514,0.0650358
-7.69131,0.858978,0.985627,1,3,0,11.4606,0.290043
-7.78742,0.964268,0.985627,2,3,0,7.91967,0.409992
-7.70749,0.853107,0.985627,2,3,0,8.47555,0.284082
-8.26898,0.55073,0.985627,2,3,0,10.4575,0.195507
-8.37568,0.992251,0.985627,2,3,0,8.51082,0.18589
-7.94932,1,0.985627,2,3,0,8.24806,0.445056
-7.85817,1,0.985627,1,1,0,7.98038,0.426854
-8.55042,0.782546,0.985627,1,1,0,8.57414,0.526884
-7.69025,1,0.985627,1,3,0,8.25488,0.378125
-7.71422,0.898048,0.985627,2,3,0,8.10135,0.38765
-7.88681,0.97879,0.985627,2,3,0,7.8931,0.242847
-7.86143,1,0.985627,1,1,0,7.93784,0.24728
-7.73856,0.963021,0.985627,2,3,0,8.18158,0.274447
-7.81034,0.862418,0.985627,2,3,0,8.57449,0.41581
-7.63955,1,0.985627,1,3,0,7.76211,0.340508
-7.80855,0.909523,0.985627,2,3,0,8.05756,0.415368
-7.7213,1,0.985627,1,1,0,7.79624,0.390175
-7.646,0.996509,0.985627,1,3,0,7.72567,0.316452
-7.63839,0.998909,0.985627,2,3,0,7.65203,0.33048
-7.74811,0.968256,0.985627,2,3,0,7.81713,0.271821
-7.75496,0.998072,0.985627,1,1,0,7.78591,0.270017
-7.90786,0.951733,0.985627,1,3,0,8.11631,0.437151
-8.4766,0.449269,0.985627,2,3,0,11.0261,0.518786
-8.4766,0.333395,0.985627,1,1,0,10.6821,0.518786
-8.76248,0.903432,0.985627,1,1,0,9.01996,0.548382
-8.73629,1,0.985627,1,1,0,9.13625,0.545852
-7.70972,0.993388,0.985627,1,3,0,8.69674,0.283319
-7.79219,0.976868,0.985627,1,1,0,7.80148,0.261091
-7.6608,1,0.985627,1,3,0,7.75366,0.304827
-7.70179,0.987852,0.985627,1,1,0,7.70391,0.286085
-8.00854,0.91441,0.985627,1,3,0,8.16608,0.4555
-8.67653,0.689442,0.985627,2,3,0,9.66604,0.163196
-8.64514,1,0.985627,1,1,0,8.90277,0.16532
-7.66307,0.986628,0.985627,2,3,0,8.6594,0.36413
-7.69081,0.99081,0.985627,1,1,0,7.6956,0.378367
-8.2863,0.852975,0.985627,1,3,0,8.28657,0.496019
-8.18191,1,0.985627,1,1,0,8.4245,0.482059
-7.75177,1,0.985627,1,1,0,8.04029,0.4
-7.63923,1,0.985627,1,3,0,7.72014,0.339612
-8.53762,0.775421,0.985627,1,3,0,8.7427,0.172988
-7.71705,0.769925,0.985627,2,3,0,10.4896,0.388671
-7.68628,1,0.985627,1,1,0,7.71845,0.376355
-7.86325,0.941418,0.985627,1,1,0,7.86647,0.427956
-8.42294,0.820227,0.985627,1,1,0,8.45372,0.512663
-7.7801,1,0.985627,1,1,0,8.20516,0.408041
-8.94074,0.664071,0.985627,1,1,0,8.94157,0.564801
-7.80673,1,0.985627,2,3,0,8.54334,0.41492
-7.80673,0.585603,0.985627,1,3,0,9.05996,0.41492
-7.66413,1,0.985627,2,3,0,7.75919,0.364787
-7.63908,0.999343,0.985627,1,3,0,7.66213,0.32755
-7.64128,0.999748,0.985627,2,3,0,7.64135,0.322658
-7.64797,0.986794,0.985627,2,3,0,7.70706,0.314472
-7.93455,0.922698,0.985627,1,3,0,7.99325,0.442302
-8.68986,0.764576,0.985627,1,1,0,8.73038,0.541286
-9.30028,0.807482,0.985627,1,1,0,9.59395,0.594428
-7.66589,0.873747,0.985627,2,3,0,10.1032,0.30184
-7.63864,0.993784,0.985627,2,3,0,7.70251,0.337513
-7.64498,0.834841,0.985627,2,3,0,8.45893,0.349338
-7.89778,0.567213,0.985627,2,3,0,10.1195,0.241014
-7.91705,0.995003,0.985627,1,1,0,7.98557,0.237899
-8.14068,0.945873,0.985627,1,1,0,8.17745,0.208631
-8.92872,0.844629,0.985627,1,1,0,8.94154,0.147706
-7.63833,0.958876,0.985627,1,3,0,8.80903,0.330891
-7.66386,0.873901,0.985627,2,3,0,8.25747,0.364623
-7.82788,0.939208,0.985627,2,3,0,7.96282,0.253611
-9.22544,0.676588,0.985627,1,3,0,9.75337,0.588592
-7.71158,1,0.985627,1,3,0,9.08844,0.282696
-7.81747,0.902647,0.985627,2,3,0,8.31268,0.417544
-7.64389,0.988073,0.985627,2,3,0,7.88188,0.318892
-7.76549,0.967581,0.985627,2,3,0,7.83431,0.404004
-7.67854,0.895996,0.985627,2,3,0,8.26024,0.295472
-8.50516,0.823027,0.985627,1,3,0,8.5597,0.175434
-7.89255,1,0.985627,1,1,0,8.35905,0.241882
-7.64755,1,0.985627,1,3,0,7.83085,0.314874
-7.63866,0.738232,0.985627,2,3,0,9.15363,0.329089
-8.68917,0.575343,0.985627,2,3,0,9.9146,0.541218
-8.05535,1,0.985627,1,1,0,8.54624,0.463188
-7.67247,1,0.985627,1,3,0,7.92478,0.369562
-7.77605,0.965644,0.985627,1,1,0,7.77896,0.406943
-7.63969,0.999298,0.985627,1,3,0,7.75344,0.32586
-7.66802,0.993073,0.985627,1,3,0,7.66862,0.300676
-7.75337,0.949706,0.985627,2,3,0,7.94884,0.400479
-7.67435,0.983849,0.985627,2,3,0,7.84614,0.297446
-7.79148,0.984554,0.985627,2,3,0,7.81001,0.411052
-7.81554,0.991704,0.985627,1,1,0,7.86378,0.417076
-7.6394,1,0.985627,1,3,0,7.7662,0.3401
-7.86991,0.880119,0.985627,2,3,0,8.22794,0.245768
-8.20709,0.918914,0.985627,1,1,0,8.22249,0.201596
-7.79173,0.956045,0.985627,2,3,0,8.63511,0.261192
-8.0746,0.972864,0.985627,2,3,0,8.09393,0.466226
-10.7847,0.388144,0.985627,1,1,0,10.793,0.686522
-7.89643,1,0.985627,1,3,0,10.816,0.241236
-7.97737,0.880936,0.985627,2,3,0,8.78746,0.450114
-7.75205,1,0.985627,1,1,0,7.9164,0.400086
-7.64856,1,0.985627,1,3,0,7.71781,0.353133
-7.70816,0.980495,0.985627,1,1,0,7.70826,0.385398
-7.72814,0.993246,0.985627,1,1,0,7.74844,0.392512
-7.71328,0.764152,0.985627,2,3,0,8.84138,0.282132
-8.37933,0.866607,0.985627,1,3,0,8.39529,0.185579
-7.63821,0.993001,0.985627,2,3,0,8.37746,0.332139
-7.65237,0.989049,0.985627,2,3,0,7.68967,0.310679
-7.83285,0.958126,0.985627,2,3,0,7.9201,0.42117
-7.71167,0.959094,0.985627,2,3,0,8.07266,0.282666
