# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = /home/jesper/dev/julia/ABDA2021/tmp/bernoulli_4.data.R
# init = 2 (Default)
# random
#   seed = 2667590550
# output
#   file = /home/jesper/dev/julia/ABDA2021/tmp/bernoulli_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.64573,0.996711,1.00434,1,3,0,7.81276,0.31674
-8.55844,0.646283,1.00434,2,3,0,9.52771,0.527743
-7.82609,1,1.00434,2,3,0,8.5593,0.253966
-8.36253,0.872414,1.00434,1,1,0,8.36347,0.187022
-8.18947,1,1.00434,1,1,0,8.42821,0.203408
-8.18271,0.923681,1.00434,2,3,0,9.18967,0.204113
-8.17557,1,1.00434,1,1,0,8.32196,0.204864
-7.84526,1,1.00434,1,1,0,8.10378,0.250258
-7.64183,1,1.00434,1,3,0,7.79594,0.321758
-8.75828,0.731568,1.00434,1,3,0,8.86419,0.547978
-7.95467,1,1.00434,1,1,0,8.51545,0.446036
-9.76599,0.523666,1.00434,1,1,0,9.77859,0.627619
-8.274,1,1.00434,2,3,0,9.6171,0.195031
-7.64285,0.993041,1.00434,1,3,0,8.15655,0.320263
-7.7018,0.902511,1.00434,2,3,0,8.12825,0.38293
-7.63837,1,1.00434,1,3,0,7.68497,0.336045
-8.12076,0.876064,1.00434,1,3,0,8.20557,0.210857
-7.74738,1,1.00434,2,3,0,8.02027,0.272018
-7.77158,0.99772,1.00434,2,3,0,7.79931,0.265862
-7.88656,0.987849,1.00434,2,3,0,7.88666,0.432861
-7.73821,0.967941,1.00434,2,3,0,8.08896,0.274545
-9.93792,0.688023,1.00434,2,3,0,10.5332,0.103799
-8.22335,0.994291,1.00434,1,3,0,9.60809,0.199955
-7.74611,1,1.00434,2,3,0,8.10379,0.398283
-7.64393,0.997147,1.00434,1,3,0,7.74048,0.318841
-7.75892,0.914425,1.00434,2,3,0,8.07284,0.268996
-7.72911,1,1.00434,1,1,0,7.77206,0.27718
-7.7755,0.986856,1.00434,1,1,0,7.79453,0.264924
-8.24839,0.94028,1.00434,2,3,0,8.35615,0.491091
-8.28378,0.987325,1.00434,1,1,0,8.49429,0.495696
-7.91995,1,1.00434,1,1,0,8.21452,0.439514
-7.72015,1,1.00434,2,3,0,7.86095,0.389771
-7.63986,0.993495,1.00434,2,3,0,7.75366,0.32546
-7.81775,0.947894,1.00434,2,3,0,7.93797,0.255648
-7.97912,0.958011,1.00434,1,1,0,8.00402,0.228655
-7.65057,0.983265,1.00434,1,3,0,7.97242,0.354984
-7.72662,0.975736,1.00434,1,3,0,7.7673,0.277926
-10.1324,0.531753,1.00434,1,3,0,10.4949,0.0974971
-9.22591,1,1.00434,1,1,0,10.1148,0.132305
-9.14178,1,1.00434,1,1,0,9.52028,0.136402
-9.7317,0.911332,1.00434,1,1,0,9.90388,0.111091
-8.33781,1,1.00434,1,1,0,9.46302,0.189188
-8.33781,0.799536,1.00434,1,3,0,9.80009,0.189188
-8.4376,0.978529,1.00434,1,1,0,8.59103,0.180741
-7.67389,0.97545,1.00434,2,3,0,8.60412,0.297672
-8.15322,0.873174,1.00434,1,3,0,8.28288,0.477992
-8.15322,0.736604,1.00434,1,1,0,8.80017,0.477992
-8.15322,0.518067,1.00434,1,1,0,9.39692,0.477992
-8.42404,0.907021,1.00434,1,1,0,8.57293,0.512791
-8.04852,1,1.00434,1,1,0,8.39178,0.462094
-8.33528,0.901968,1.00434,1,1,0,8.44607,0.502175
-7.74078,0.97673,1.00434,1,3,0,8.42717,0.273825
-7.8322,0.990307,1.00434,2,3,0,7.83235,0.42102
-7.69153,1,1.00434,1,1,0,7.78979,0.37868
-7.64507,1,1.00434,2,3,0,7.69142,0.317478
-7.75486,0.959274,1.00434,2,3,0,7.87038,0.270041
-7.93629,0.951458,1.00434,1,1,0,7.94618,0.234913
-10.4947,0.578601,1.00434,1,3,0,10.7142,0.0870221
-8.86608,1,1.00434,2,3,0,10.2446,0.151316
-7.86587,1,1.00434,2,3,0,8.58583,0.428518
-8.57685,0.775262,1.00434,1,1,0,8.60332,0.529699
-7.8848,1,1.00434,2,3,0,8.51284,0.243189
-7.83326,0.807101,1.00434,2,3,0,9.15666,0.421266
-9.1907,0.61553,1.00434,1,1,0,9.19495,0.585827
-8.18609,0.876086,1.00434,1,3,0,10.0425,0.203759
-8.06266,1,1.00434,1,1,0,8.24385,0.217703
-7.63948,0.987532,1.00434,1,3,0,8.01032,0.340334
-8.06676,0.767081,1.00434,2,3,0,8.73407,0.464997
-7.99717,0.917175,1.00434,2,3,0,8.63119,0.226161
-7.69117,0.968748,1.00434,2,3,0,8.09306,0.378525
-7.67381,0.761095,1.00434,2,3,0,8.82701,0.297712
-7.63999,1,1.00434,1,3,0,7.6639,0.325163
-7.85029,0.873201,1.00434,2,3,0,8.27248,0.249318
-7.85029,0.42887,1.00434,1,3,0,10.8475,0.249318
-8.00797,0.95957,1.00434,1,1,0,8.0406,0.224704
-7.93705,1,1.00434,2,3,0,8.05817,0.234797
-9.31493,0.786813,1.00434,1,3,0,9.33652,0.128167
-8.73376,1,1.00434,1,1,0,9.32892,0.159446
-8.42302,1,1.00434,1,1,0,8.79213,0.181928
-8.44966,0.998108,1.00434,2,3,0,8.64051,0.179771
-8.44966,0.895255,1.00434,1,1,0,8.9801,0.179771
-7.69022,0.97207,1.00434,2,3,0,8.65806,0.290476
-9.04068,0.603109,1.00434,2,3,0,10.0878,0.573462
-7.90994,1,1.00434,1,1,0,8.65732,0.437562
-8.41129,0.791004,1.00434,2,3,0,9.09689,0.182893
-7.76379,1,1.00434,1,3,0,8.24475,0.26777
-7.64002,1,1.00434,1,3,0,7.73317,0.325093
-8.60098,0.498043,1.00434,2,3,0,10.5855,0.168393
-8.26604,1,1.00434,1,1,0,8.61708,0.195788
-7.64978,0.998529,1.00434,1,3,0,8.13787,0.312821
-7.72014,0.931253,1.00434,2,3,0,8.0028,0.279923
-7.65128,0.992168,1.00434,2,3,0,7.74585,0.355602
-7.67312,0.963567,1.00434,2,3,0,7.79794,0.369909
-7.68677,0.931576,1.00434,2,3,0,7.94105,0.376579
-8.09584,0.867482,1.00434,1,1,0,8.09596,0.469501
-7.89435,1,1.00434,1,1,0,8.08956,0.434449
-8.23705,0.884632,1.00434,1,1,0,8.29141,0.489586
-7.90283,1,1.00434,1,1,0,8.17516,0.436153
-9.22405,0.622962,1.00434,1,1,0,9.23939,0.588481
-7.63839,1,1.00434,1,3,0,8.79702,0.330501
-8.9774,0.471508,1.00434,2,3,0,10.5656,0.56802
-7.82453,1,1.00434,1,1,0,8.57154,0.419226
-7.73462,1,1.00434,1,1,0,7.81542,0.394653
-7.73462,0.243754,1.00434,1,3,0,11.1181,0.394653
-8.28004,0.825007,1.00434,1,1,0,8.28357,0.495216
-7.69184,0.975368,1.00434,2,3,0,8.4491,0.289834
-7.8216,0.936882,1.00434,2,3,0,8.08955,0.254867
-9.70748,0.620902,1.00434,2,3,0,10.71,0.623713
-8.6195,1,1.00434,2,3,0,9.4247,0.167092
-9.16633,0.903043,1.00434,1,1,0,9.2742,0.135187
-8.66485,1,1.00434,1,1,0,9.19721,0.163981
-7.63884,0.972073,1.00434,1,3,0,8.53391,0.328379
-7.67635,0.957975,1.00434,2,3,0,7.83552,0.371587
-7.75095,0.990933,1.00434,2,3,0,7.75644,0.399755
-7.75095,0.735551,1.00434,1,1,0,8.3109,0.399755
-8.13135,0.874462,1.00434,1,1,0,8.14226,0.474814
-8.43938,0.894956,1.00434,1,1,0,8.57691,0.514562
-7.73928,1,1.00434,1,1,0,8.1937,0.396148
-7.93174,0.934872,1.00434,1,1,0,7.94805,0.441771
-7.79244,0.701094,1.00434,2,3,0,9.28225,0.4113
-7.79244,0.505388,1.00434,1,3,0,9.36043,0.4113
-8.1179,0.89108,1.00434,1,1,0,8.1421,0.472824
-7.72776,1,1.00434,1,1,0,7.98655,0.392384
-7.9944,0.910891,1.00434,1,1,0,8.00405,0.453085
-7.67795,0.987848,1.00434,1,3,0,8.01709,0.295744
-7.72255,0.986884,1.00434,1,1,0,7.72844,0.279172
-7.67782,0.933738,1.00434,2,3,0,8.13584,0.295804
-7.85773,0.971377,1.00434,2,3,0,7.90511,0.426757
-7.64825,0.986572,1.00434,2,3,0,7.93216,0.314205
-7.67759,0.996079,1.00434,2,3,0,7.68152,0.372214
-7.67759,0.163131,1.00434,2,3,0,12.5343,0.372214
-7.85999,0.939265,1.00434,1,1,0,7.86176,0.42725
-7.85999,0.749824,1.00434,1,1,0,8.3979,0.42725
-7.64524,1,1.00434,1,3,0,7.79117,0.34964
-7.84452,0.956844,1.00434,2,3,0,7.90543,0.250397
-7.80389,1,1.00434,1,1,0,7.87348,0.25854
-8.67624,0.846039,1.00434,1,3,0,8.68471,0.163216
-7.66767,0.848138,1.00434,2,3,0,10.8387,0.300865
-7.64893,1,1.00434,1,1,0,7.6631,0.313577
-7.77943,0.969719,1.00434,1,3,0,7.78126,0.263998
-9.09439,0.755704,1.00434,1,3,0,9.15376,0.138796
-9.24245,0.805358,1.00434,1,3,0,11.4259,0.589932
-7.64493,1,1.00434,1,3,0,8.75244,0.349275
-7.84249,0.94354,1.00434,1,3,0,7.8995,0.250781
-7.84795,0.999508,1.00434,2,3,0,7.90568,0.249753
-7.80075,1,1.00434,1,1,0,7.87305,0.259214
-7.76382,1,1.00434,1,1,0,7.82038,0.267763
-7.8333,0.98087,1.00434,1,1,0,7.85795,0.252547
-8.32184,0.867165,1.00434,1,3,0,8.70244,0.500508
-7.6796,0.958967,1.00434,2,3,0,8.56958,0.294992
-8.66247,0.701232,1.00434,2,3,0,9.43176,0.538542
-7.94382,0.941413,1.00434,1,3,0,9.10025,0.233775
-8.36026,0.903842,1.00434,1,1,0,8.38075,0.187219
-7.74837,1,1.00434,2,3,0,8.21106,0.398973
-7.79698,0.983244,1.00434,1,1,0,7.82785,0.412468
-7.64084,0.998787,1.00434,1,3,0,7.77244,0.323439
-8.11192,0.890772,1.00434,2,3,0,8.33901,0.211864
-8.31781,0.953239,1.00434,1,1,0,8.39974,0.190979
-7.63828,0.90582,1.00434,2,3,0,9.13229,0.331336
-7.78655,0.913985,1.00434,2,3,0,8.05466,0.262359
-8.65772,0.842358,1.00434,1,3,0,8.66909,0.164463
-7.6393,0.963709,1.00434,1,3,0,8.56339,0.339819
-8.5336,0.776401,1.00434,1,3,0,8.73203,0.173288
-9.37217,0.855123,1.00434,1,1,0,9.4231,0.125608
-7.63959,0.928847,1.00434,1,3,0,9.28769,0.340606
-7.63959,0.322248,1.00434,1,3,0,11.0166,0.340606
-7.65939,0.986818,1.00434,2,3,0,7.69752,0.361738
-7.64087,1,1.00434,2,3,0,7.65896,0.323377
-10.3688,0.423339,1.00434,1,3,0,11.1541,0.0904916
-9.61704,1,1.00434,1,1,0,10.4593,0.115452
-7.65932,1,1.00434,2,3,0,9.23993,0.361688
-7.65932,0.80127,1.00434,1,3,0,8.1972,0.361688
-7.90444,0.79224,1.00434,2,3,0,8.56526,0.436474
-7.65312,0.868106,1.00434,2,3,0,8.43357,0.35713
-7.65312,0.595592,1.00434,2,3,0,9.67699,0.35713
-7.72792,0.975185,1.00434,1,1,0,7.72832,0.392439
-9.55585,0.599499,1.00434,1,3,0,9.56441,0.613258
-7.66665,1,1.00434,1,3,0,9.18827,0.301419
-8.27651,0.814595,1.00434,2,3,0,8.73577,0.494761
-7.72642,1,1.00434,2,3,0,8.34272,0.277987
-7.93804,0.938344,1.00434,1,3,0,8.11212,0.442958
-10.9711,0.299684,1.00434,1,3,0,13.4203,0.0753055
-7.64336,0.965225,1.00434,2,3,0,11.1521,0.347297
-7.64336,0.768671,1.00434,1,3,0,8.48537,0.347297
-7.63914,0.999616,1.00434,1,3,0,7.64453,0.327365
-7.71611,0.973952,1.00434,2,3,0,7.77917,0.281208
-7.77387,0.872094,1.00434,2,3,0,8.49959,0.265311
-7.80407,0.991615,1.00434,1,1,0,7.838,0.258502
-7.70839,1,1.00434,2,3,0,7.77494,0.385485
-7.70839,0.362864,1.00434,1,3,0,10.1119,0.385485
-7.85998,0.948807,1.00434,1,1,0,7.8699,0.427248
-11.4362,0.362965,1.00434,1,3,0,11.4504,0.717309
-7.72718,1,1.00434,1,3,0,10.1908,0.392192
-8.27644,0.824105,1.00434,1,1,0,8.27889,0.494752
-7.63917,0.828137,1.00434,2,3,0,9.02394,0.339445
-8.23704,0.846252,1.00434,1,3,0,8.35777,0.198597
-7.69655,1,1.00434,1,3,0,8.09735,0.288019
-8.07213,0.897859,1.00434,1,3,0,8.22708,0.465839
-9.26287,0.652594,1.00434,1,1,0,9.32157,0.59153
-8.10504,1,1.00434,1,1,0,8.91713,0.470896
-8.10504,0.837346,1.00434,1,1,0,8.53264,0.470896
-7.65529,0.801576,1.00434,2,3,0,8.93258,0.358814
-8.00109,0.900112,1.00434,1,3,0,8.12274,0.225629
-8.13121,0.902808,1.00434,2,3,0,8.88384,0.474793
-7.94067,0.930931,1.00434,2,3,0,8.64204,0.234249
-8.14866,0.949467,1.00434,1,1,0,8.19373,0.207755
-8.14866,0.841628,1.00434,1,3,0,9.12012,0.207755
-7.67571,0.946174,1.00434,2,3,0,8.38576,0.371258
-7.77623,0.98627,1.00434,2,3,0,7.78304,0.264751
-7.77623,0.884837,1.00434,1,3,0,8.25032,0.264751
-8.75722,0.818848,1.00434,1,3,0,8.77947,0.157951
-8.03601,1,1.00434,2,3,0,8.53991,0.460066
-8.03601,0.428249,1.00434,1,1,0,9.5921,0.460066
-7.86159,1,1.00434,1,1,0,8.03091,0.427596
-7.99662,0.95317,1.00434,1,1,0,8.05728,0.453467
-7.98085,1,1.00434,1,1,0,8.10802,0.450727
-9.42145,0.792923,1.00434,2,3,0,9.44853,0.603558
-8.61627,1,1.00434,1,1,0,9.39107,0.533822
-8.38803,1,1.00434,1,1,0,8.77082,0.508562
-7.97376,1,1.00434,2,3,0,8.27264,0.229411
-8.78237,0.828935,1.00434,1,1,0,8.78376,0.156375
-7.70611,0.974036,1.00434,2,3,0,8.97298,0.28456
-8.65563,0.765397,1.00434,1,3,0,8.89904,0.537851
-8.20995,0.861546,1.00434,1,3,0,9.58319,0.201305
-7.82284,1,1.00434,1,1,0,8.11618,0.254616
-8.08201,0.978147,1.00434,2,3,0,8.09736,0.215362
-7.76839,1,1.00434,2,3,0,8.0016,0.266636
-8.1236,0.900909,1.00434,1,3,0,8.38526,0.473671
-8.28632,0.654214,1.00434,2,3,0,9.80734,0.193873
-9.2394,0.941611,1.00434,2,3,0,9.25448,0.131665
-8.12465,1,1.00434,2,3,0,9.00201,0.210417
-7.64345,0.981357,1.00434,1,3,0,8.08476,0.347417
-8.22072,0.853267,1.00434,1,3,0,8.23985,0.487395
-7.75216,1,1.00434,2,3,0,8.21606,0.270747
-7.92306,0.954071,1.00434,1,1,0,7.93333,0.236952
-7.63877,0.993098,1.00434,1,3,0,7.88233,0.338075
-7.63842,0.99891,1.00434,2,3,0,7.64387,0.336386
-7.63935,0.998035,1.00434,2,3,0,7.64744,0.339956
-7.63935,0.337139,1.00434,1,3,0,10.444,0.339956
-7.84754,0.895279,1.00434,2,3,0,8.14485,0.24983
-7.70516,1,1.00434,1,1,0,7.81095,0.284888
-7.82515,0.903397,1.00434,2,3,0,8.29205,0.419372
-7.63909,1,1.00434,1,3,0,7.77272,0.339194
-7.83553,0.892138,1.00434,2,3,0,8.13118,0.421789
-9.14923,0.777309,1.00434,2,3,0,9.21454,0.136032
-8.9199,1,1.00434,1,1,0,9.33781,0.148206
-8.72863,1,1.00434,1,1,0,9.09001,0.159776
-7.67587,0.998083,1.00434,1,3,0,8.52311,0.296718
-8.77107,0.765103,1.00434,1,3,0,8.87023,0.15708
-9.11776,0.817393,1.00434,1,3,0,10.8521,0.579905
-7.65135,1,1.00434,1,3,0,8.65238,0.355656
-7.6588,0.999177,1.00434,2,3,0,7.66207,0.361332
-7.65624,0.972117,1.00434,2,3,0,7.76786,0.359516
-7.64078,0.903727,1.00434,2,3,0,8.09081,0.343207
-7.67779,0.989021,1.00434,1,3,0,7.69038,0.29582
-7.8995,0.552504,1.00434,2,3,0,10.7674,0.24073
-7.85069,1,1.00434,2,3,0,7.9373,0.249244
-7.88163,0.991744,1.00434,1,1,0,7.93606,0.24373
-7.90838,0.992958,1.00434,1,1,0,7.97183,0.239284
-8.53169,0.953263,1.00434,2,3,0,8.53499,0.17343
-9.25269,0.957592,1.00434,2,3,0,9.31937,0.131039
-7.64533,0.852388,1.00434,2,3,0,11.6285,0.349748
-8.03379,0.825658,1.00434,2,3,0,8.51267,0.221324
-7.64754,0.982456,1.00434,1,3,0,8.01461,0.35213
-8.31391,0.822454,1.00434,1,3,0,8.49923,0.191333
-8.22738,1,1.00434,1,1,0,8.42705,0.199553
-7.6395,0.990409,1.00434,1,3,0,8.12678,0.32633
-7.95438,0.822449,1.00434,2,3,0,8.54068,0.232208
-8.90778,0.906667,1.00434,2,3,0,9.10553,0.561864
-7.63898,0.784955,1.00434,2,3,0,9.9376,0.327862
-7.6871,0.98243,1.00434,2,3,0,7.73097,0.291748
-8.62767,0.728073,1.00434,2,3,0,9.31904,0.534997
-7.68325,0.928001,1.00434,2,3,0,9.06017,0.293376
-7.69681,0.995978,1.00434,1,1,0,7.70817,0.287922
-7.64619,1,1.00434,1,3,0,7.6813,0.316249
-8.1322,0.885442,1.00434,2,3,0,8.39449,0.209571
-8.85386,0.951425,1.00434,2,3,0,8.87191,0.152038
-10.2814,0.795087,1.00434,1,1,0,10.3001,0.0930049
-7.64555,0.879164,1.00434,1,3,0,10.3428,0.349995
-8.11391,0.872637,1.00434,1,3,0,8.23772,0.211636
-8.84845,0.851014,1.00434,1,1,0,8.86364,0.152359
-7.64623,0.989686,1.00434,2,3,0,8.84153,0.316211
-7.76573,0.95604,1.00434,2,3,0,7.89177,0.267289
-7.63829,0.993123,1.00434,2,3,0,7.80157,0.331197
-7.63829,0.815384,1.00434,1,3,0,8.28248,0.331197
-7.7255,0.973349,1.00434,2,3,0,7.78392,0.278267
-7.66091,0.94621,1.00434,2,3,0,8.05785,0.304757
-8.22857,0.85246,1.00434,1,3,0,8.34262,0.488452
-7.64005,1,1.00434,1,3,0,8.05767,0.341702
-7.73122,0.97434,1.00434,1,3,0,7.75223,0.276558
-7.73122,0.270941,1.00434,1,3,0,11.7843,0.276558
-7.6432,1,1.00434,2,3,0,7.72917,0.347074
-8.93521,0.772934,1.00434,2,3,0,9.19144,0.14734
-7.79454,1,1.00434,1,3,0,8.67965,0.26057
-8.02693,0.939963,1.00434,1,1,0,8.03968,0.222208
-8.50774,0.865736,1.00434,1,3,0,9.16842,0.522246
-7.73143,1,1.00434,1,1,0,8.23392,0.393608
-7.73143,0.723914,1.00434,1,1,0,8.32138,0.393608
-7.67655,1,1.00434,1,1,0,7.7196,0.371689
-7.94843,0.951282,1.00434,2,3,0,7.98846,0.233086
-7.98712,0.990156,1.00434,1,1,0,8.06512,0.227539
-8.70199,0.949039,1.00434,2,3,0,8.7072,0.161509
-7.66667,0.944309,1.00434,1,3,0,8.71479,0.366311
-7.63896,0.983066,1.00434,2,3,0,7.7438,0.32794
-7.9122,0.927313,1.00434,1,3,0,7.94098,0.438005
-8.65255,0.766723,1.00434,1,1,0,8.68982,0.537538
-8.64107,1,1.00434,2,3,0,9.00352,0.53637
-7.66693,0.909374,1.00434,2,3,0,9.17806,0.301264
-7.77174,0.96947,1.00434,1,1,0,7.77216,0.265823
-7.82605,0.995012,1.00434,2,3,0,7.85515,0.253975
-8.8627,0.820472,1.00434,1,3,0,8.87789,0.151515
-8.4624,1,1.00434,1,1,0,8.89353,0.178757
-7.68789,0.972691,1.00434,2,3,0,8.66311,0.291424
-7.71653,0.991588,1.00434,1,1,0,7.72695,0.281072
-7.93772,0.97789,1.00434,2,3,0,7.93953,0.234695
-7.64121,0.954429,1.00434,2,3,0,8.20586,0.343991
-7.63907,1,1.00434,2,3,0,7.64071,0.327576
-7.64293,0.994274,1.00434,2,3,0,7.66641,0.320151
-7.63826,0.999883,1.00434,1,3,0,7.64238,0.335175
-7.85924,0.941817,1.00434,1,3,0,7.89261,0.247676
-7.66597,0.983764,1.00434,1,3,0,7.89307,0.365901
-7.70192,0.987947,1.00434,1,1,0,7.70706,0.382979
-7.88911,0.97316,1.00434,2,3,0,7.89572,0.433383
-7.72664,1,1.00434,1,1,0,7.84691,0.392007
-7.64042,1,1.00434,1,3,0,7.7002,0.342494
-7.87509,0.938569,1.00434,1,3,0,7.88391,0.430477
-8.68105,0.712363,1.00434,2,3,0,9.4599,0.162894
-7.73883,1,1.00434,2,3,0,8.46281,0.396006
-7.65512,0.9375,1.00434,2,3,0,8.02778,0.308606
-9.95472,0.527224,1.00434,1,3,0,10.2118,0.639772
-8.80908,1,1.00434,2,3,0,9.83962,0.552805
-8.84973,0.601739,1.00434,1,3,0,10.9076,0.152283
-8.64922,1,1.00434,1,1,0,9.00035,0.165041
-8.28188,1,1.00434,1,1,0,8.65614,0.194289
-7.6383,0.985353,1.00434,1,3,0,8.18605,0.331152
-7.74193,0.973025,1.00434,1,3,0,7.75261,0.273506
-7.69449,1,1.00434,1,1,0,7.73784,0.288802
-7.82345,0.963583,1.00434,1,1,0,7.82646,0.254494
-8.45186,0.895453,1.00434,1,3,0,8.45186,0.179595
-9.06018,0.887558,1.00434,1,1,0,9.13295,0.140565
-8.10547,1,1.00434,1,1,0,8.85612,0.212606
-7.6671,0.974628,1.00434,2,3,0,8.28354,0.301174
-7.76493,0.931846,1.00434,2,3,0,8.03811,0.403843
-8.19809,0.857923,1.00434,1,1,0,8.21039,0.484306
-7.96877,1,1.00434,1,1,0,8.20445,0.448585
-7.73133,1,1.00434,1,1,0,7.89748,0.393577
-7.73133,0.607212,1.00434,1,3,0,8.88871,0.393577
-7.65253,0.947699,1.00434,2,3,0,7.97372,0.310552
-9.23641,0.470599,1.00434,2,3,0,10.7463,0.589457
-10.515,0.650612,1.00434,1,1,0,10.9156,0.672381
-8.60459,1,1.00434,2,3,0,10.2766,0.168138
-7.70281,1,1.00434,2,3,0,8.42173,0.383332
-7.98011,0.955552,1.00434,2,3,0,8.00591,0.228515
-8.08582,0.97401,1.00434,1,1,0,8.1576,0.214907
-8.53642,0.957219,1.00434,2,3,0,8.53895,0.525375
-7.66234,0.914282,1.00434,2,3,0,9.03685,0.303888
-7.95007,0.935892,1.00434,1,3,0,7.95571,0.232843
-8.04099,0.97726,1.00434,1,1,0,8.10849,0.220406
-7.67174,0.896688,1.00434,2,3,0,8.95011,0.298741
-7.63903,1,1.00434,1,3,0,7.66273,0.327718
-7.67037,0.855973,1.00434,2,3,0,8.35124,0.368422
-7.85846,0.803396,1.00434,2,3,0,8.50978,0.426918
-7.7198,0.943399,1.00434,2,3,0,8.16899,0.280029
-8.06036,0.90585,1.00434,1,3,0,8.24661,0.463985
-8.05661,1,1.00434,1,1,0,8.20484,0.463389
-8.21037,0.94622,1.00434,1,1,0,8.33753,0.48599
-7.93089,1,1.00434,2,3,0,8.12353,0.235739
-7.8713,1,1.00434,1,1,0,7.96921,0.245524
-7.80132,1,1.00434,1,1,0,7.88644,0.259092
-7.80132,0.315341,1.00434,1,3,0,11.671,0.259092
-7.63834,0.998809,1.00434,1,3,0,7.76833,0.330859
-7.63834,0.841454,1.00434,1,3,0,8.18067,0.330859
-7.63885,0.999835,1.00434,1,1,0,7.63886,0.32832
-7.63825,1,1.00434,1,3,0,7.63866,0.331597
-7.63834,0.766225,1.00434,2,3,0,8.88068,0.335881
-8.3292,0.825543,1.00434,1,3,0,8.37188,0.501423
-8.3292,0.311014,1.00434,1,3,0,11.3679,0.501423
-7.66882,0.995994,1.00434,1,3,0,8.26388,0.300247
-7.63838,0.999419,1.00434,1,3,0,7.66419,0.336155
-7.65152,0.992472,1.00434,2,3,0,7.67314,0.311352
-7.70987,0.969722,1.00434,2,3,0,7.80911,0.386043
-7.64422,0.99719,1.00434,1,3,0,7.7113,0.318477
-7.70323,0.982991,1.00434,1,3,0,7.72402,0.383499
-7.6427,0.932923,1.00434,2,3,0,8.0032,0.320464
-9.67416,0.553779,1.00434,1,3,0,10.1432,0.11325
-9.67416,0.886843,1.00434,1,1,0,10.6375,0.11325
-9.43128,1,1.00434,1,1,0,9.94178,0.123042
-7.77159,0.894248,1.00434,1,3,0,9.73361,0.405714
-9.15875,0.610117,1.00434,1,1,0,9.15876,0.583253
-7.64578,1,1.00434,1,3,0,8.69184,0.350263
-8.53688,0.780978,1.00434,1,3,0,8.56541,0.525426
-8.48066,1,1.00434,1,1,0,8.80801,0.519241
-7.84622,1,1.00434,2,3,0,8.27844,0.424214
-7.81623,1,1.00434,1,1,0,7.8924,0.417243
-7.66157,0.991756,1.00434,1,3,0,7.83552,0.304356
-7.64005,1,1.00434,2,3,0,7.661,0.34171
-7.71256,0.981122,1.00434,1,3,0,7.71431,0.387042
-8.53768,0.798778,1.00434,1,3,0,8.53774,0.525512
-8.66213,0.956299,1.00434,1,1,0,8.96497,0.538508
-7.95634,1,1.00434,1,1,0,8.45983,0.446342
-8.45048,0.951356,1.00434,2,3,0,8.45232,0.179705
-10.4626,0.787188,1.00434,1,3,0,10.4759,0.0878918
-9.07211,1,1.00434,1,1,0,10.2891,0.139944
-7.64045,1,1.00434,2,3,0,8.89899,0.342563
-7.65135,0.965744,1.00434,2,3,0,7.79478,0.355659
-7.64197,0.955344,1.00434,2,3,0,7.8497,0.345267
-7.95569,0.80926,1.00434,2,3,0,8.50906,0.446223
-7.68735,1,1.00434,2,3,0,7.96445,0.291645
-8.25516,0.880266,1.00434,1,3,0,8.27143,0.196831
-7.64281,0.998227,1.00434,2,3,0,8.22484,0.346532
-7.65959,0.997609,1.00434,2,3,0,7.65983,0.361874
-7.64133,0.989601,1.00434,2,3,0,7.70334,0.344214
-8.82716,0.788121,1.00434,2,3,0,9.08518,0.153634
-7.83153,1,1.00434,1,3,0,8.59215,0.252893
-8.9601,0.804804,1.00434,1,3,0,8.98138,0.145949
-7.64782,0.940715,1.00434,1,3,0,8.91379,0.352411
-7.89666,0.935791,1.00434,1,3,0,7.89965,0.434916
-7.8734,0.745834,1.00434,2,3,0,9.08617,0.245156
-8.47336,0.846817,1.00434,2,3,0,9.20393,0.177894
-8.84338,0.928715,1.00434,1,1,0,8.96215,0.152661
-10.4209,0.777211,1.00434,1,1,0,10.4299,0.0890352
-7.67111,1,1.00434,2,3,0,10.1068,0.29906
-8.89061,0.777276,1.00434,2,3,0,9.34846,0.149886
-11.6285,0.76065,1.00434,1,3,0,11.6689,0.0621072
-8.3867,0.983484,1.00434,1,3,0,11.2514,0.184953
-7.96127,1,1.00434,1,1,0,8.30658,0.231201
-8.06117,0.9752,1.00434,1,1,0,8.1296,0.217886
-7.64872,1,1.00434,1,3,0,7.96554,0.313771
-7.64872,0.686605,1.00434,1,3,0,8.69838,0.313771
-8.69379,0.761551,1.00434,1,3,0,8.83348,0.162049
