# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = /home/jesper/dev/julia/ABDA2021/tmp/bernoulli_2.data.R
# init = 2 (Default)
# random
#   seed = 2667590549
# output
#   file = /home/jesper/dev/julia/ABDA2021/tmp/bernoulli_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.02924
# Diagonal elements of inverse mass matrix:
# 0.414588
-7.96784,0.918862,1.02924,1,3,0,7.98926,0.448419
-7.90993,1,1.02924,2,3,0,8.02554,0.43756
-7.65133,0.99858,1.02924,2,3,0,7.93016,0.311509
-8.18437,0.437756,1.02924,2,3,0,11.4471,0.203939
-8.05204,0.919722,1.02924,2,3,0,8.91656,0.462659
-7.86434,1,1.02924,2,3,0,8.03711,0.428191
-8.50791,0.916396,1.02924,2,3,0,8.51012,0.175224
-8.70744,0.963833,1.02924,1,1,0,8.84937,0.161152
-7.75917,0.959335,1.02924,2,3,0,9.06719,0.402188
-7.68657,1,1.02924,1,1,0,7.7426,0.376484
-7.67106,0.905347,1.02924,2,3,0,8.1616,0.299085
-7.75129,0.978535,1.02924,1,1,0,7.75208,0.270975
-7.75129,0.996406,1.02924,1,1,0,7.78916,0.270975
-7.67209,0.987137,1.02924,1,3,0,7.81946,0.369358
-7.80933,0.93372,1.02924,2,3,0,8.02725,0.257389
-8.57624,0.918854,1.02924,2,3,0,8.68361,0.529635
-7.6629,0.999485,1.02924,1,3,0,8.52585,0.303556
-9.5095,0.607414,1.02924,1,3,0,9.85215,0.60996
-8.14049,1,1.02924,2,3,0,9.26411,0.208652
-8.00769,1,1.02924,1,1,0,8.17293,0.224742
-7.9227,1,1.02924,1,1,0,8.04142,0.23701
-8.40674,0.958497,1.02924,2,3,0,8.41211,0.510771
-11.0182,0.436924,1.02924,1,1,0,11.0496,0.69807
-10.8708,1,1.02924,1,1,0,11.9556,0.690851
-8.89683,1,1.02924,1,1,0,10.4261,0.560878
-8.50703,1,1.02924,1,1,0,8.99337,0.522167
-7.6847,0.99108,1.02924,2,3,0,8.60573,0.292754
-7.70384,0.922109,1.02924,2,3,0,8.15197,0.383736
-7.78418,0.975035,1.02924,1,1,0,7.79415,0.409136
-7.78418,0.848488,1.02924,1,1,0,8.13327,0.409136
-8.16323,0.956835,1.02924,2,3,0,8.16536,0.206178
-7.64686,1,1.02924,1,3,0,8.08548,0.315563
-7.74047,0.972666,1.02924,2,3,0,7.82438,0.27391
-7.66521,1,1.02924,1,1,0,7.72037,0.30222
-7.66521,0.663284,1.02924,1,3,0,9.0333,0.30222
-8.02224,0.924037,1.02924,1,3,0,8.039,0.222819
-7.69134,0.939417,1.02924,2,3,0,8.45357,0.378598
-8.7814,0.695634,1.02924,1,3,0,9.37706,0.156436
-8.21925,1,1.02924,1,1,0,8.70228,0.200366
-9.88487,0.776908,1.02924,2,3,0,10.7824,0.105612
-11.4014,0.850425,1.02924,1,1,0,11.4449,0.0663315
-9.00056,0.953392,1.02924,1,3,0,11.1046,0.143734
-7.63817,0.960424,1.02924,1,3,0,8.99257,0.332931
-7.69682,0.940783,1.02924,2,3,0,7.9499,0.287916
-7.64472,0.98536,1.02924,2,3,0,7.79738,0.349031
-7.68597,0.99064,1.02924,1,3,0,7.68599,0.376211
-7.65188,0.981709,1.02924,2,3,0,7.78012,0.356109
-7.65057,0.877546,1.02924,2,3,0,8.27357,0.312146
-7.76508,0.967018,1.02924,2,3,0,7.86992,0.26745
-7.68406,1,1.02924,1,1,0,7.74591,0.29303
-7.67467,1,1.02924,2,3,0,7.68984,0.297295
-7.807,0.986499,1.02924,2,3,0,7.80701,0.257879
-8.1988,0.910842,1.02924,1,1,0,8.19989,0.202443
-7.79622,0.942941,1.02924,1,3,0,8.54039,0.412272
-8.17798,0.673324,1.02924,2,3,0,9.52147,0.481508
-7.9026,1,1.02924,1,1,0,8.13705,0.436108
-8.07097,0.9466,1.02924,1,1,0,8.13083,0.465658
-7.84742,1,1.02924,2,3,0,8.03601,0.424481
-8.00793,0.76198,1.02924,2,3,0,9.06507,0.22471
-8.28847,0.940299,1.02924,1,1,0,8.32541,0.193673
-8.40902,0.975989,1.02924,1,1,0,8.53049,0.183082
-7.66236,1,1.02924,2,3,0,8.27574,0.363682
-7.75713,0.971106,1.02924,1,1,0,7.75755,0.40159
-8.43788,0.670165,1.02924,2,3,0,9.72599,0.180719
-7.80914,0.910468,1.02924,2,3,0,9.12344,0.415514
-7.76116,1,1.02924,1,1,0,7.82441,0.402763
-7.75704,1,1.02924,1,1,0,7.79591,0.401564
-7.6408,0.983407,1.02924,2,3,0,7.85043,0.343252
-7.71901,0.9808,1.02924,1,3,0,7.722,0.38937
-8.08567,0.889358,1.02924,1,1,0,8.08692,0.467942
-9.81955,0.721812,1.02924,2,3,0,9.81969,0.107903
-8.27383,0.973571,1.02924,1,3,0,9.55109,0.195047
-10.053,0.798222,1.02924,1,3,0,10.0839,0.100008
-11.0112,0.903189,1.02924,1,1,0,11.1576,0.0744112
-7.67007,0.877634,1.02924,1,3,0,11.1986,0.299595
-7.63981,0.997253,1.02924,2,3,0,7.68721,0.325566
-7.63981,0.903156,1.02924,1,3,0,7.96546,0.325566
-7.82445,0.954903,1.02924,1,3,0,7.84653,0.254293
-7.78408,0.895883,1.02924,2,3,0,8.55444,0.409109
-7.77156,0.892057,1.02924,2,3,0,8.35066,0.265867
-7.82679,0.668745,1.02924,2,3,0,10.2415,0.253827
-8.45256,0.944248,1.02924,2,3,0,8.50753,0.516069
-8.04861,1,1.02924,1,1,0,8.39991,0.462109
-7.65386,0.993995,1.02924,1,3,0,8.0471,0.309535
-7.65087,1,1.02924,1,1,0,7.65605,0.311895
-7.64285,1,1.02924,1,1,0,7.64894,0.320256
-7.65427,0.965147,1.02924,2,3,0,7.83432,0.309224
-7.74739,0.970152,1.02924,2,3,0,7.85353,0.272016
-7.74739,0.227783,1.02924,1,3,0,13.2345,0.272016
-7.72602,0.888912,1.02924,2,3,0,8.45556,0.391797
-8.31228,0.91118,1.02924,2,3,0,8.33766,0.191481
-7.67819,0.959743,1.02924,1,3,0,8.43571,0.37251
-7.65543,1,1.02924,1,1,0,7.67351,0.358921
-7.66327,0.981847,1.02924,2,3,0,7.74477,0.364255
-7.67103,0.85538,1.02924,2,3,0,8.39618,0.299102
-7.75608,0.977275,1.02924,1,1,0,7.7567,0.269725
-7.63828,0.998359,1.02924,1,3,0,7.74528,0.335328
-7.65032,0.996264,1.02924,2,3,0,7.65967,0.354761
-7.80788,0.973892,1.02924,2,3,0,7.82915,0.257694
-8.92938,0.811884,1.02924,2,3,0,9.47799,0.147669
-10.6894,0.815188,1.02924,1,3,0,10.6894,0.0819802
-8.9812,1,1.02924,2,3,0,10.4517,0.144787
-8.99005,0.99856,1.02924,1,1,0,9.26811,0.144304
-8.1356,1,1.02924,1,1,0,8.82349,0.209193
-7.66782,1,1.02924,2,3,0,8.04714,0.366983
-7.97326,0.928434,1.02924,1,3,0,7.97475,0.449385
-8.56841,0.822494,1.02924,1,1,0,8.61241,0.528805
-7.92451,0.911924,1.02924,1,3,0,9.13579,0.236726
-8.13516,0.952814,1.02924,1,1,0,8.16737,0.209242
-8.55072,0.972736,1.02924,2,3,0,8.58893,0.172019
-8.15515,1,1.02924,1,1,0,8.5139,0.207049
-7.79643,1,1.02924,1,1,0,8.07031,0.260153
-7.67135,1,1.02924,1,1,0,7.76282,0.298935
-7.68649,0.995854,1.02924,1,1,0,7.693,0.292001
-7.67336,1,1.02924,1,1,0,7.69025,0.297932
-9.47125,0.746895,1.02924,2,3,0,9.8218,0.12135
-8.6267,1,1.02924,1,1,0,9.37201,0.166591
-8.31358,1,1.02924,1,1,0,8.64914,0.191363
-7.66035,0.987491,1.02924,2,3,0,8.38879,0.305105
-7.65514,0.99227,1.02924,2,3,0,7.71342,0.308592
-7.67015,0.930361,1.02924,2,3,0,8.06366,0.299553
-7.68819,0.998354,1.02924,2,3,0,7.69395,0.2913
-7.72797,0.989372,1.02924,1,1,0,7.73514,0.277522
-7.96355,0.980662,1.02924,2,3,0,7.96417,0.230872
-7.81607,1,1.02924,1,1,0,7.9479,0.25599
-8.95625,0.722835,1.02924,1,3,0,9.54577,0.566169
-9.62905,0.80723,1.02924,1,1,0,9.95457,0.618367
-9.79027,0.951372,1.02924,1,1,0,10.4027,0.62922
-8.19138,1,1.02924,1,1,0,9.30893,0.483379
-7.63822,1,1.02924,1,3,0,8.08165,0.334699
-7.66249,0.994581,1.02924,2,3,0,7.67232,0.303798
-8.1461,0.895227,1.02924,1,3,0,8.18191,0.208035
-7.72291,1,1.02924,2,3,0,8.03758,0.390731
-7.95992,0.903354,1.02924,2,3,0,8.26903,0.231397
-7.95992,0.543776,1.02924,1,3,0,10.8181,0.231397
-7.67342,0.976616,1.02924,1,3,0,8.04552,0.370065
-8.35897,0.802441,1.02924,1,3,0,8.70432,0.187331
-7.6594,1,1.02924,1,3,0,8.24955,0.305706
-8.07676,0.577808,1.02924,2,3,0,10.5132,0.215991
-7.69158,1,1.02924,2,3,0,7.98739,0.378701
-8.01612,0.902253,1.02924,1,1,0,8.01614,0.456777
-8.45936,0.954817,1.02924,2,3,0,8.52651,0.516842
-8.42272,1,1.02924,1,1,0,8.69531,0.512637
-8.43728,0.998405,1.02924,2,3,0,8.68897,0.51432
-7.81471,1,1.02924,2,3,0,8.24258,0.416876
-7.68981,1,1.02924,1,1,0,7.77922,0.377931
-9.18057,0.679542,1.02924,1,3,0,9.21685,0.585015
-9.34252,0.949743,1.02924,1,1,0,9.815,0.597654
-7.90098,1,1.02924,2,3,0,9.24417,0.240486
-7.99662,0.977677,1.02924,1,1,0,8.04333,0.226234
-7.64901,0.81363,1.02924,2,3,0,9.57102,0.313504
-7.66367,0.992183,1.02924,2,3,0,7.69863,0.364506
-7.66367,0.869,1.02924,1,3,0,8.17962,0.364506
-7.72051,0.976685,1.02924,2,3,0,7.79578,0.279807
-7.96996,0.928554,1.02924,2,3,0,8.27986,0.229951
-7.81262,1,1.02924,2,3,0,7.94997,0.256702
-13.5621,0.147566,1.02924,1,3,0,15.9021,0.0362754
-7.64578,0.947156,1.02924,1,3,0,15.0748,0.316694
-7.73571,0.979957,1.02924,1,3,0,7.73812,0.275256
-7.89978,0.941659,1.02924,2,3,0,8.2099,0.240684
-7.76823,0.867398,1.02924,2,3,0,8.8451,0.404778
-7.64053,0.998343,1.02924,1,3,0,7.76093,0.324027
-7.63891,0.993535,1.02924,2,3,0,7.67521,0.328105
-7.80189,0.959485,1.02924,1,3,0,7.82377,0.258968
-7.75421,1,1.02924,1,1,0,7.8114,0.270209
-7.64909,0.811072,1.02924,2,3,0,8.97031,0.353634
-7.72395,0.982828,1.02924,1,3,0,7.72402,0.391089
-7.72395,0.830599,1.02924,1,3,0,8.45914,0.391089
-8.19834,0.931191,1.02924,2,3,0,8.21663,0.20249
-9.28503,0.921044,1.02924,2,3,0,9.30726,0.593252
-7.92468,1,1.02924,1,1,0,8.84491,0.440425
-8.43854,0.845012,1.02924,1,1,0,8.47542,0.514464
-8.46449,0.709422,1.02924,1,3,0,10.039,0.178592
-7.72537,0.941733,1.02924,1,3,0,8.71374,0.391578
-7.65284,1,1.02924,1,1,0,7.70317,0.356899
-7.66936,0.998329,1.02924,2,3,0,7.67152,0.367857
-7.85382,0.944018,1.02924,1,1,0,7.85382,0.425901
-8.60656,0.549441,1.02924,2,3,0,10.3343,0.167999
-7.81096,0.99773,1.02924,1,3,0,8.43359,0.257047
-7.81096,0.95721,1.02924,1,1,0,7.96245,0.257047
-8.83814,0.827375,1.02924,1,3,0,8.87294,0.152974
-10.9364,0.793256,1.02924,1,3,0,10.9495,0.0760921
-9.76272,1,1.02924,1,1,0,10.8877,0.109951
-7.69174,1,1.02924,2,3,0,9.6088,0.289872
-7.64281,0.821849,1.02924,2,3,0,8.77436,0.34653
-9.03271,0.775476,1.02924,2,3,0,9.20312,0.142011
-8.80695,1,1.02924,2,3,0,9.17945,0.15486
-8.61052,1,1.02924,1,1,0,8.93215,0.167721
-10.0202,0.797496,1.02924,1,1,0,10.0211,0.101068
-9.64468,1,1.02924,1,1,0,10.2277,0.114379
-10.5562,0.896326,1.02924,1,1,0,10.6794,0.0853879
-7.69037,1,1.02924,2,3,0,9.86645,0.378178
-7.73491,0.995399,1.02924,2,3,0,7.74454,0.394748
-8.29221,0.730129,1.02924,2,3,0,9.295,0.193325
-7.65519,0.875402,1.02924,2,3,0,9.71384,0.358742
-7.72631,0.990714,1.02924,2,3,0,7.72649,0.391895
-7.64135,0.999409,1.02924,2,3,0,7.73203,0.322541
-7.68653,0.933524,1.02924,2,3,0,8.00409,0.291986
-8.32332,0.870027,1.02924,1,3,0,8.36216,0.190482
-7.63838,0.987354,1.02924,1,3,0,8.27628,0.330563
-7.63838,0.652623,1.02924,1,3,0,8.91533,0.330563
-7.64436,0.998557,1.02924,1,3,0,7.64466,0.318315
-7.64436,0.549655,1.02924,1,3,0,9.50049,0.318315
-9.16007,0.664597,1.02924,1,3,0,9.37973,0.583361
-7.63844,1,1.02924,1,3,0,8.83181,0.336516
-7.64193,0.958781,1.02924,2,3,0,7.84716,0.345197
-7.99046,0.866898,1.02924,2,3,0,8.36535,0.452404
-7.88771,1,1.02924,2,3,0,8.02022,0.433097
-7.64092,0.988709,1.02924,2,3,0,7.95296,0.323302
-10.0206,0.530316,1.02924,1,3,0,10.3197,0.643864
-7.79024,0.996999,1.02924,2,3,0,10.1806,0.261526
-7.84223,0.630167,1.02924,2,3,0,10.6477,0.250831
-8.10679,0.603424,1.02924,2,3,0,11.1702,0.212453
-7.76761,0.968093,1.02924,2,3,0,8.42255,0.266826
-8.50634,0.805561,1.02924,1,3,0,8.91866,0.522092
-8.35002,1,1.02924,1,1,0,8.66044,0.503984
-7.65918,1,1.02924,1,3,0,8.15338,0.361594
-7.64326,0.981662,1.02924,2,3,0,7.75471,0.3197
-8.99396,0.691016,1.02924,1,3,0,9.31121,0.144092
-7.70391,1,1.02924,1,3,0,8.81979,0.285329
-7.64279,0.996387,1.02924,1,3,0,7.71338,0.346495
-8.57273,0.843249,1.02924,2,3,0,8.71774,0.170414
-8.38947,1,1.02924,1,1,0,8.66239,0.184718
-7.64994,0.991693,1.02924,2,3,0,8.41899,0.312686
-7.77157,0.964886,1.02924,1,3,0,7.82426,0.405709
-7.71627,1,1.02924,1,1,0,7.77009,0.388391
-9.24409,0.675046,1.02924,1,3,0,9.26697,0.59006
-10.9669,0.59283,1.02924,1,1,0,11.243,0.695586
-8.47329,1,1.02924,2,3,0,10.6213,0.177899
-8.24943,1,1.02924,1,1,0,8.51852,0.197386
-9.38975,0.808818,1.02924,1,1,0,9.38978,0.124837
-7.91299,0.993563,1.02924,1,3,0,9.13609,0.238544
-7.83639,1,1.02924,1,1,0,7.9301,0.251948
-7.87553,0.990416,1.02924,1,1,0,7.91881,0.244783
-7.63858,0.998725,1.02924,1,3,0,7.84539,0.329463
-7.67903,0.951245,1.02924,2,3,0,7.89654,0.29525
-8.9522,0.733936,1.02924,1,3,0,9.13487,0.146388
-8.76495,1,1.02924,1,1,0,9.10862,0.157464
-7.83134,0.997284,1.02924,1,3,0,8.57102,0.25293
-7.99282,0.93617,1.02924,1,3,0,8.37433,0.452813
-7.70688,1,1.02924,2,3,0,7.94458,0.284292
-7.97929,0.926429,1.02924,2,3,0,8.27009,0.228632
-7.73724,0.841889,1.02924,2,3,0,9.1352,0.395499
-7.63867,0.989907,1.02924,2,3,0,7.79307,0.337634
-7.63867,0.503687,1.02924,1,3,0,9.9328,0.337634
-7.68613,0.99032,1.02924,2,3,0,7.7012,0.292152
-7.77267,0.977197,1.02924,1,1,0,7.77512,0.265599
-7.9508,0.956722,1.02924,1,1,0,7.95986,0.232736
-8.49726,0.96239,1.02924,2,3,0,8.50193,0.176038
-7.72098,0.941167,1.02924,1,3,0,8.74169,0.39006
-7.65508,1,1.02924,2,3,0,7.70102,0.358655
-7.64046,0.998915,1.02924,1,3,0,7.6595,0.324169
-8.79367,0.732961,1.02924,1,3,0,8.94643,0.551353
-7.67216,1,1.02924,1,3,0,8.46779,0.369395
-7.69117,0.998052,1.02924,2,3,0,7.69847,0.378523
-7.69117,0.495152,1.02924,1,3,0,10.0738,0.378523
-7.69481,0.998872,1.02924,1,1,0,7.71028,0.380077
-7.91738,0.932035,1.02924,1,1,0,7.91873,0.439016
-7.96336,0.995054,1.02924,2,3,0,8.04409,0.447613
-7.96336,0.620831,1.02924,1,3,0,9.97547,0.447613
-7.65267,0.996829,1.02924,2,3,0,7.99496,0.310439
-7.8893,0.94764,1.02924,1,3,0,7.9011,0.242427
-7.64033,0.922749,1.02924,2,3,0,8.51859,0.342322
-8.04412,0.70388,1.02924,2,3,0,9.31866,0.22001
-9.29669,0.911608,1.02924,2,3,0,9.39727,0.594151
-7.87947,1,1.02924,1,1,0,8.83413,0.431394
-7.73158,0.974711,1.02924,1,3,0,8.05875,0.276451
-7.64234,1,1.02924,1,3,0,7.71091,0.320985
-7.63855,0.857834,1.02924,2,3,0,8.42926,0.3371
-8.16661,0.864858,1.02924,1,3,0,8.29671,0.205817
-8.81282,0.879602,1.02924,1,1,0,8.82972,0.154503
-9.38263,0.912947,1.02924,1,1,0,9.48767,0.125149
-7.96432,0.98972,1.02924,1,3,0,9.12756,0.230761
-7.74233,1,1.02924,1,1,0,7.91064,0.273396
-7.74506,0.977432,1.02924,2,3,0,7.92106,0.397958
-7.71206,0.918194,1.02924,2,3,0,8.13186,0.386858
-7.65189,0.99467,1.02924,1,3,0,7.73858,0.311058
-7.63863,0.999513,1.02924,1,3,0,7.65234,0.337491
-7.79563,0.958178,1.02924,1,3,0,7.83146,0.260329
-7.65861,0.865704,1.02924,2,3,0,8.7555,0.306221
-7.85561,0.958073,1.02924,1,3,0,7.86052,0.248338
-8.19284,0.924283,1.02924,1,1,0,8.20078,0.203058
-8.60847,0.847777,1.02924,1,3,0,9.68707,0.533013
-7.70719,1,1.02924,2,3,0,8.67328,0.284185
-7.67521,1,1.02924,1,1,0,7.70362,0.297035
-7.6402,1,1.02924,1,3,0,7.66649,0.324705
-7.64251,0.999778,1.02924,2,3,0,7.64277,0.320738
-7.65845,0.973826,1.02924,2,3,0,7.78322,0.361094
-8.15046,0.858728,1.02924,1,3,0,8.36852,0.207559
-8.02466,1,1.02924,1,1,0,8.18959,0.222504
-10.8428,0.712369,1.02924,2,3,0,11.4517,0.689451
-7.71822,1,1.02924,1,3,0,10.6336,0.28053
-7.64721,0.994424,1.02924,1,3,0,7.73777,0.351795
-7.70481,0.986882,1.02924,1,3,0,7.70484,0.384114
-7.74917,0.986181,1.02924,1,1,0,7.763,0.399216
-7.91259,0.949077,1.02924,1,1,0,7.92798,0.438082
-7.64285,0.989913,1.02924,2,3,0,7.9731,0.320258
-7.63944,0.999103,1.02924,2,3,0,7.64842,0.340219
-8.47027,0.857825,1.02924,2,3,0,8.62523,0.178137
-8.19226,1,1.02924,1,1,0,8.48287,0.203118
-7.63839,0.99754,1.02924,2,3,0,8.18114,0.330464
-7.63946,0.999072,1.02924,2,3,0,7.64328,0.340281
-7.70386,0.976507,1.02924,2,3,0,7.76803,0.383745
-8.0146,0.905893,1.02924,1,1,0,8.01533,0.456522
-9.03476,0.85625,1.02924,2,3,0,9.03481,0.141902
-8.28028,1,1.02924,1,1,0,8.91073,0.194439
-8.11413,1,1.02924,1,1,0,8.32164,0.211611
-7.94214,0.952175,1.02924,2,3,0,8.68732,0.234028
-8.26633,0.929796,1.02924,1,1,0,8.28714,0.19576
-7.70773,0.954271,1.02924,1,3,0,8.45257,0.385237
-8.0716,0.890458,1.02924,1,1,0,8.072,0.465757
-8.0716,0.679726,1.02924,1,1,0,8.8985,0.465757
-8.27815,0.78128,1.02924,2,3,0,9.2685,0.194639
-7.66984,0.96389,1.02924,1,3,0,8.37712,0.368127
-7.94829,0.957145,1.02924,2,3,0,7.97226,0.233107
-7.70482,0.999582,1.02924,1,3,0,7.88556,0.285011
-7.65846,0.989579,1.02924,2,3,0,7.78368,0.306318
-7.72522,0.992605,1.02924,2,3,0,7.72949,0.391525
-7.6402,0.998467,1.02924,1,3,0,7.72232,0.32471
-7.79193,0.964599,1.02924,2,3,0,7.87055,0.261149
-7.71554,1,1.02924,1,1,0,7.78074,0.281393
-7.8172,0.724307,1.02924,2,3,0,9.57716,0.255759
-7.67673,0.982347,1.02924,2,3,0,7.95839,0.296313
-7.64522,0.996656,1.02924,1,3,0,7.69135,0.349618
-7.66441,0.98587,1.02924,2,3,0,7.71707,0.364964
-9.00631,0.64891,1.02924,1,3,0,9.61769,0.143424
-8.31545,1,1.02924,2,3,0,8.90468,0.191193
-8.04048,1,1.02924,2,3,0,8.29926,0.220471
-8.02399,1,1.02924,1,1,0,8.12928,0.222591
-7.78761,1,1.02924,1,1,0,7.97278,0.26212
-8.05569,0.936753,1.02924,1,1,0,8.06026,0.218563
-7.91204,0.953966,1.02924,2,3,0,8.5899,0.238695
-7.63821,0.996675,1.02924,2,3,0,7.92315,0.332058
-7.64202,0.923168,1.02924,2,3,0,8.03653,0.345342
-7.97764,0.938592,1.02924,2,3,0,8.05004,0.228864
-7.8644,1,1.02924,2,3,0,7.98603,0.246748
-8.46261,0.950472,1.02924,2,3,0,8.49578,0.51721
-7.68369,0.992779,1.02924,2,3,0,8.55059,0.293188
-7.74153,0.970352,1.02924,2,3,0,7.90123,0.273615
-8.72012,0.81737,1.02924,1,3,0,8.77701,0.160326
-7.63954,0.977381,1.02924,1,3,0,8.6654,0.326243
-8.07883,0.892777,1.02924,1,3,0,8.15319,0.215741
-8.71289,0.959216,1.02924,2,3,0,8.72273,0.160796
-9.62721,0.863894,1.02924,1,1,0,9.66719,0.115055
-8.45601,1,1.02924,1,1,0,9.42961,0.179264
-7.76803,1,1.02924,2,3,0,8.27461,0.404721
-7.69979,1,1.02924,2,3,0,7.75654,0.382126
-7.99573,0.959179,1.02924,2,3,0,7.99633,0.453315
-7.99216,1,1.02924,1,1,0,8.10659,0.452699
-7.89516,1,1.02924,1,1,0,8.0269,0.434614
-7.79123,1,1.02924,1,1,0,7.8947,0.410987
-7.79123,0.549534,1.02924,1,3,0,9.97263,0.410987
-8.8757,0.656138,1.02924,2,3,0,9.77281,0.150753
-8.22867,1,1.02924,1,1,0,8.77334,0.199425
-7.72726,0.974256,1.02924,2,3,0,8.46366,0.277733
-7.83946,0.958329,1.02924,1,3,0,8.02946,0.422688
-7.76424,0.969928,1.02924,1,3,0,8.07412,0.26766
-7.85948,0.959346,1.02924,1,3,0,8.1065,0.427139
-8.67118,0.894005,1.02924,2,3,0,8.68072,0.539419
-8.73084,0.980677,1.02924,1,1,0,9.0565,0.545322
-8.69416,0.624573,1.02924,1,3,0,10.8422,0.162025
-8.28228,1,1.02924,2,3,0,8.67472,0.194251
-8.11818,1,1.02924,1,1,0,8.32535,0.211149
-7.63883,0.861547,1.02924,2,3,0,9.47866,0.338301
-8.7661,0.722339,1.02924,1,3,0,9.1021,0.157391
-8.07516,1,1.02924,1,1,0,8.6305,0.216182
-7.7172,1,1.02924,1,3,0,7.98623,0.280858
-7.7172,0.841097,1.02924,1,3,0,8.38114,0.280858
-8.11286,0.927084,1.02924,1,3,0,8.11615,0.211757
-7.96661,1,1.02924,1,1,0,8.1307,0.230432
-8.34806,0.919231,1.02924,1,1,0,8.3664,0.188283
-7.92032,1,1.02924,1,1,0,8.26091,0.237383
-7.65262,0.831042,1.02924,2,3,0,9.26673,0.310483
-7.67813,0.997524,1.02924,2,3,0,7.67835,0.372483
-7.66405,0.97409,1.02924,2,3,0,7.80443,0.364741
-7.65128,1,1.02924,2,3,0,7.66229,0.355602
-8.35832,0.807852,1.02924,1,3,0,8.62943,0.187387
-8.20789,1,1.02924,1,1,0,8.42588,0.201514
-8.93615,0.868185,1.02924,1,1,0,8.95019,0.147287
-7.92033,0.991221,1.02924,1,3,0,8.72706,0.237382
-7.64217,0.990261,1.02924,1,3,0,7.92256,0.345574
-8.42613,0.796615,1.02924,1,3,0,8.67426,0.181673
-7.76883,0.936058,1.02924,1,3,0,8.75655,0.404947
-8.3019,0.816129,1.02924,1,3,0,8.82539,0.19243
-7.73611,1,1.02924,2,3,0,8.15758,0.395136
-7.64392,1,1.02924,2,3,0,7.73635,0.318855
-7.64392,0.7779,1.02924,1,3,0,8.44105,0.318855
-7.86599,0.940157,1.02924,1,3,0,7.92127,0.428545
-7.77373,1,1.02924,1,1,0,7.8654,0.406309
-8.41772,0.811535,1.02924,1,1,0,8.41988,0.512056
-7.64037,1,1.02924,1,3,0,8.29524,0.32434
-7.66546,0.992596,1.02924,1,3,0,7.67633,0.365596
-7.66546,0.795875,1.02924,1,3,0,8.2965,0.365596
-7.898,0.926153,1.02924,1,3,0,8.0397,0.240977
-7.8414,0.904618,1.02924,2,3,0,8.63314,0.423128
-7.98337,0.955061,1.02924,1,1,0,8.02734,0.451169
-7.64615,0.996809,1.02924,1,3,0,7.96596,0.316291
-7.63927,0.997296,1.02924,2,3,0,7.66262,0.339745
-8.81087,0.710935,1.02924,1,3,0,9.1723,0.154621
-7.64093,0.976649,1.02924,1,3,0,8.74898,0.323278
-7.64093,0.67285,1.02924,1,3,0,8.85701,0.323278
-7.76078,0.869436,1.02924,2,3,0,8.36401,0.268525
-7.69779,1,1.02924,1,1,0,7.75064,0.287554
-8.99862,0.794708,1.02924,2,3,0,9.39286,0.143839
-7.6616,1,1.02924,2,3,0,8.73941,0.363197
-7.64418,0.953716,1.02924,2,3,0,7.8958,0.31853
-7.72513,0.981732,1.02924,1,3,0,7.72766,0.27838
-8.62896,0.773728,1.02924,1,3,0,8.9879,0.53513
-8.62896,0.691657,1.02924,1,1,0,9.58504,0.53513
-7.64622,1,1.02924,1,3,0,8.37921,0.350745
-7.75881,0.973104,1.02924,1,3,0,7.76044,0.402082
-7.8349,0.976025,1.02924,1,1,0,7.86119,0.421645
-7.8349,0.556696,1.02924,1,3,0,9.3905,0.421645
-7.73662,1,1.02924,1,1,0,7.82107,0.395298
-8.07515,0.855029,1.02924,2,3,0,8.55687,0.216184
-8.08809,0.929798,1.02924,1,3,0,8.82665,0.468316
-7.84709,1,1.02924,1,1,0,8.04581,0.424409
-7.84709,0.744385,1.02924,1,3,0,9.09703,0.424409
-7.84709,0.864898,1.02924,1,1,0,8.16911,0.424409
-7.76218,1,1.02924,1,1,0,7.84627,0.403058
-8.20391,0.845216,1.02924,2,3,0,8.66342,0.201919
-7.6422,1,1.02924,2,3,0,8.14652,0.345622
-7.95954,0.913199,1.02924,1,3,0,8.05749,0.231453
-7.69674,0.977505,1.02924,2,3,0,8.15017,0.287947
-7.81913,0.989445,1.02924,2,3,0,7.82101,0.255366
-7.69533,0.978814,1.02924,2,3,0,7.99884,0.288481
-7.6382,0.962912,1.02924,2,3,0,7.92579,0.332334
-7.70776,0.982079,1.02924,1,3,0,7.71849,0.283987
